time,A1,A2,A3,A4
0.013024084860624471,0.11052776065156697,0.17786014506426043,0.07148790485248692,0.07890305860985408
0.01325257757747753,0.10834520016317957,0.17644480722303307,0.07173452945947541,0.07997139919803413
0.013481070294330592,0.10622539088560666,0.175047705064109,0.07197104780701194,0.081022513836766
0.013709563011183654,0.10416350355093061,0.17366928797039072,0.07219829796710957,0.08205675659752655
0.013938055728036714,0.10216285926088248,0.17230787019749716,0.07241580073603535,0.08307449947998419
0.014166548444889775,0.10023713082724277,0.17095905419538554,0.07262140385016266,0.08407613725423965
0.014395041161742835,0.0983687589364779,0.1696266241978777,0.07281800283178695,0.08506199598976424
0.014623533878595897,0.09655471338488136,0.16831055829255476,0.07300614498529318,0.08603243371539744
0.014852026595448958,0.0947919639687467,0.16701083456699803,0.07318637761506627,0.08698780845997865
0.015080519312302018,0.09307748048436747,0.16572743110878865,0.07335924802549121,0.08792847825234733
0.01530901202915508,0.09140823272803712,0.16446032600550783,0.07352530352095293,0.0888548011213429
0.01553750474600814,0.08980036493480739,0.16320769914207162,0.0736811499078147,0.08976619671125265
0.0157659974628612,0.0882408946040462,0.16197046194481918,0.07382938028482022,0.09066351010984959
0.01599449017971426,0.08672511206273788,0.16074875000404806,0.07397088718809984,0.091547181538108
0.016222982896567324,0.0852506706705465,0.15954247730191817,0.07410607740873813,0.09241753557172086
0.016451475613420384,0.08381522378713621,0.1583515578205894,0.07423535773781965,0.0932748967863812
0.016679968330273444,0.08241642477217113,0.15717590554222172,0.074359134966429,0.09411958975778205
0.016908461047126507,0.08105192698531535,0.15601543444897492,0.07447781588565072,0.0949519390616164
0.017136953763979567,0.07971938378623301,0.154870058523009,0.07459180728656938,0.09577226927357728
0.017365446480832627,0.07841644853458822,0.1537396917464838,0.07470151596026957,0.09658090496935769
0.017593939197685687,0.07715685588685314,0.15262307242043696,0.07480436063907532,0.09737697928509818
0.01782243191453875,0.0759347885679591,0.15152036826028048,0.07490139299120033,0.09816107393069821
0.01805092463139181,0.07474311569322568,0.15043184301758827,0.07499390876608847,0.09893386793945506
0.01827941734824487,0.07358021037112934,0.149357358054691,0.07508218101861078,0.09969563256193424
0.018507910065097933,0.07244444571014652,0.14829677473391933,0.07516648280363823,0.10044663904870128
0.018736402781950993,0.07133419481875374,0.14724995441760408,0.0752470871760419,0.10118715865032163
0.018964895498804053,0.07024783080542742,0.14621675846807586,0.07532426719069274,0.10191746261736083
0.019193388215657116,0.06918372677864404,0.14519704824766533,0.07539829590246182,0.10263782220038437
0.019421880932510176,0.06814025584688009,0.14419068511870325,0.07546944636622013,0.10334850864995773
0.019650373649363236,0.06712587274486789,0.14319685581733024,0.07553629202828392,0.10404888482955717
0.0198788663662163,0.06614159629975247,0.1422152446638938,0.07559865991567431,0.10473898360195051
0.02010735908306936,0.06517946719081723,0.14124613676412404,0.07565789063432558,0.10541964679002723
0.02033585179992242,0.06423845544061083,0.14028935353700756,0.07571415660849243,0.1060910918604669
0.02056434451677548,0.06331753107168199,0.13934471640153093,0.07576763026242957,0.10675353627994912
0.02079283723362854,0.06241566410657936,0.13841204677668084,0.07581848402039168,0.1074071975151534
0.0210213299504816,0.06153182456785168,0.13749116608144388,0.07586689030663347,0.10805229303275934
0.02124982266733466,0.06066498247804762,0.1365818957348067,0.07591302154540965,0.1086890402994465
0.021478315384187725,0.05981410785971586,0.13568405715575588,0.0759570501609749,0.10931765678189442
0.021706808101040784,0.058982611964751366,0.13479737758380478,0.07599842084905825,0.10993784252556191
0.021935300817893844,0.05817448571497201,0.13392157196614768,0.07603648332215193,0.1105492300420121
0.022163793534746908,0.05738324737472779,0.133056577330238,0.07607230331571958,0.11115267194985269
0.022392286251599967,0.05660824699671751,0.13220220703624888,0.07610599098324372,0.11174834144071036
0.022620778968453027,0.05584883463363993,0.13135827444435333,0.07613765647820685,0.11233641170621177
0.022849271685306087,0.055104360338193825,0.13052459291472435,0.07616740995409149,0.11291705593798361
0.02307776440215915,0.05437417416307795,0.12970097580753503,0.07619536156438016,0.11349044732765258
0.02330625711901221,0.05365762616099111,0.12888723648295838,0.07622162146255536,0.1140567590668453
0.02353474983586527,0.052954066384632056,0.12808318830116747,0.07624629980209963,0.11461616434718849
0.023763242552718333,0.05226529376888403,0.12728889759680523,0.0762690809349219,0.11516841700370734
0.023991735269571393,0.05159773562929096,0.12650490882557405,0.0762888444491166,0.115712478288592
0.024220227986424453,0.050943617243536625,0.12573029934401464,0.07630693932477524,0.11624974146908396
0.024448720703277516,0.05030244617784658,0.12496489878376515,0.07632344832757543,0.1167803527635493
0.024677213420130576,0.049673729998446416,0.12420853677646371,0.07633845422319474,0.11730445839035411
0.024905706136983636,0.049056976271561685,0.12346104295374839,0.07635203977731077,0.11782220456786452
0.0251341988538367,0.04845169256341795,0.12272224694725734,0.0763642877556011,0.11833373751444659
0.02536269157068976,0.047857386440240804,0.12199197838862867,0.07637528092374332,0.11883920344846645
0.02559118428754282,0.04727356546825579,0.12127006690950051,0.076385102047415,0.11933874858829017
0.02581967700439588,0.046699737213688496,0.12055634214151101,0.07639383389229375,0.11983251915228388
0.026048169721248942,0.046135409242764464,0.11985063371629824,0.07640155922405714,0.12032066135881365
0.026276662438102002,0.04558008912170929,0.11915277126550033,0.07640836080838276,0.1208033214262456
0.02650515515495506,0.04503328441674853,0.11846258442075544,0.07641432141094819,0.12128064557294581
0.026733647871808125,0.04449450269410775,0.11777990281370164,0.07641952379743103,0.12175278001728039
0.026962140588661185,0.043965666021952295,0.11710500007970169,0.07642362027603752,0.12221936819337394
0.027190633305514245,0.04345399022496305,0.11643912332511502,0.07642531938391878,0.1226789511890202
0.027419126022367308,0.04295137867557289,0.11578070384335078,0.07642605956262799,0.12313325868323408
0.027647618739220368,0.04245750429011941,0.11512960167234504,0.07642589409922029,0.12358240246267164
0.027876111456073428,0.0419720399849402,0.11448567685003402,0.07642487628075081,0.12402649431398899
0.028104604172926487,0.041494658676372864,0.11384878941435386,0.0764230593942747,0.12446564602384215
0.02833309688977955,0.041025033280754984,0.11321879940324074,0.07642049672684705,0.12489996937888721
0.02856158960663261,0.040562836714424184,0.11259556685463082,0.07641724156552301,0.12532957616578025
0.02879008232348567,0.04010774189371804,0.11197895180646025,0.0764133471973577,0.1257545781711773
0.029018575040338734,0.03965942173497415,0.11136881429666518,0.07640886690940625,0.12617508718173448
0.029247067757191793,0.03921754915453013,0.11076501436318181,0.07640385398872379,0.12659121498410783
