time,A1_e0a393c92eea1406ea9fd08d7cf34145,A2_76ae3f437a8d2cf50cba333e625b920a,A2_7c09fbce88c98e6672cf56946fa651f3,A2_924a4f22db258688479e58beddc57e0e,A3_17a3d2fc4b18178b0aea9a1e0644e199,A4_7fae95a8c151be90d1afdefdc9db22b7
0.16977008862182424,0.001018893149633411,0.008906748591303951,0.008846439383086477,0.008837934794785153,0.06991920399500932,0.1830913122790484
0.1699985813386773,0.0010146094026118823,0.008896297489685448,0.00883606561358123,0.008827580292965494,0.06991666791819855,0.1831098749598839
0.17022707405553036,0.0010103440184351647,0.008885870106340201,0.008825715378326599,0.008817249264610394,0.06991414123789656,0.1831283906396324
0.1704555667723834,0.001006096772471037,0.008875466270839578,0.008815388508249086,0.008806941541288762,0.06991162388300294,0.18314685968174385
0.17068405948923648,0.001001867440087275,0.008865085812754941,0.008805084834275188,0.008796656954569507,0.06990911578241721,0.18316528244966832
0.17091255220608953,0.000997655796651658,0.008854728561657657,0.008794804187331405,0.008786395336021541,0.0699066168650389,0.18318365930685576
0.1711410449229426,0.0009934616175319617,0.008844394347119085,0.008784546398344235,0.00877615651721377,0.06990412705976758,0.18320199061675627
0.17136953763979568,0.0009892846780959644,0.008834082998710595,0.008774311298240177,0.008765940329715104,0.06990164629550276,0.18322027674281977
0.17159803035664872,0.000985124753711444,0.008823794346003548,0.00876409871794573,0.008755746605094455,0.069899174501144,0.18323851804849633
0.1718265230735018,0.0009809816197461768,0.00881352821856931,0.00875390848838739,0.00874557517492073,0.06989671160559083,0.18325671489723597
0.17205501579035484,0.0009768550515679415,0.008803284445979243,0.008743740440491662,0.008735425870762837,0.06989425753774278,0.18327486765248868
0.17228350850720792,0.0009727448245445143,0.008793062857804713,0.008733594405185039,0.008725298524189688,0.06989181222649941,0.18329297667770447
0.17251200122406096,0.0009686507140436737,0.008782863283617085,0.008723470213394022,0.00871519296677019,0.06988937560076026,0.18331104233633339
0.17274049394091404,0.0009645724954331962,0.008772685552987722,0.008713367696045108,0.008705109030073254,0.06988694758942487,0.1833290649918254
0.17296898665776708,0.0009605099440808603,0.008762529495487989,0.008703286684064799,0.00869504654566779,0.06988452812139277,0.18334704500763058
0.17319747937462016,0.0009564628353544422,0.008752394940689249,0.00869322700837959,0.008685005345122704,0.0698821171255635,0.18336498274719887
0.1734259720914732,0.0009524309446217206,0.008742281718162869,0.008683188499915983,0.008674985260006908,0.0698797145308366,0.18338287857398033
0.17365446480832628,0.0009484140472504716,0.00873218965748021,0.008673170989600475,0.00866498612188931,0.06987732026611163,0.183400732851425
0.17388295752517932,0.000944411918608474,0.008722118588212641,0.008663174308359566,0.008655007762338822,0.06987493426028811,0.18341854594298285
0.1741114502420324,0.0009404243340635042,0.00871206833993152,0.008653198287119752,0.008645050012924349,0.06987255644226559,0.18343631821210388
0.17433994295888547,0.0009364510689833399,0.008702038742208216,0.008643242756807536,0.008635112705214802,0.0698701867409436,0.18345405002223816
0.17456843567573851,0.0009324918987357592,0.008692029624614094,0.008633307548349414,0.008625195670779092,0.0698678250852217,0.18347174173683564
0.1747969283925916,0.0009285465986885386,0.008682040816720513,0.008623392492671885,0.008615298741186127,0.0698654714039994,0.1834893937193464
0.17502542110944463,0.0009246149442094563,0.008672072148098842,0.008613497420701447,0.008605421748004816,0.06986312562617626,0.1835070063332204
0.1752539138262977,0.000920696710666289,0.008662123448320444,0.008603622163364601,0.008595564522804069,0.06986078768065183,0.18352457994190768
0.17548240654315075,0.000916791673426815,0.008652194546956683,0.008593766551587844,0.008585726897152795,0.06985845749632563,0.18354211490885827
0.17571089926000383,0.0009128996078588108,0.008642285273578925,0.008583930416297675,0.008575908702619902,0.06985613500209721,0.18355961159752215
0.17593939197685687,0.0009090202893300547,0.008632395457758532,0.008574113588420595,0.008566109770774303,0.06985382012686611,0.18357707037134935
0.17616788469370995,0.0009051534932083234,0.008622524929066868,0.008564315898883098,0.008556329933184902,0.06985151279953188,0.18359449159378988
0.176396377410563,0.000901298994861395,0.0086126735170753,0.008554537178611687,0.008546569021420612,0.06984921294899404,0.18361187562829376
0.17662487012741607,0.0008974565696570462,0.00860284105135519,0.008544777258532858,0.008536826867050342,0.06984692050415214,0.183629222838311
0.1768533628442691,0.0008936259929630553,0.008593027361477905,0.008535035969573113,0.008527103301643,0.06984463539390572,0.18364653358729163
0.1770818555611222,0.000889807040147199,0.008583232277014805,0.008525313142658947,0.008517398156767495,0.06984235754715433,0.18366380823868564
0.17731034827797526,0.0008859994865772548,0.008573455627537257,0.00851560860871686,0.008507711263992739,0.06984008689279748,0.18368104715594305
0.1775388409948283,0.000882203107621001,0.008563697242616627,0.008505922198673355,0.008498042454887639,0.06983782335973476,0.1836982507025139
0.17776733371168138,0.0008784176786462139,0.008553956951824275,0.008496253743454925,0.008488391561021102,0.06983556687686567,0.18371541924184814
0.17799582642853443,0.000874642975020672,0.00854423458473157,0.00848660307398807,0.008478758413962045,0.06983331737308976,0.18373255313739587
0.1782243191453875,0.0008708787721121516,0.008534529970909874,0.008476970021199291,0.008469142845279368,0.06983107477730657,0.18374965275260705
0.17845281186224055,0.0008671248452884312,0.008524842939930551,0.008467354416015085,0.008459544686541988,0.06982883901841565,0.18376671845093168
0.17868130457909362,0.0008633809699172873,0.008515173321364965,0.00845775608936195,0.008449963769318808,0.06982661002531654,0.1837837505958198
0.17890979729594667,0.0008596469213664983,0.008505520944784482,0.008448174872166387,0.008440399925178742,0.06982438772690876,0.18380074955072145
0.17913829001279974,0.0008559224750038408,0.008495885639760465,0.008438610595354893,0.008430852985690698,0.06982217205209187,0.1838177156790866
0.17936678272965279,0.0008522074061970929,0.008486267235864278,0.008429063089853969,0.008421322782423584,0.0698199629297654,0.1838346493443653
0.17959527544650586,0.0008485014903140313,0.008476665562667287,0.00841953218659011,0.00841180914694631,0.0698177602888289,0.18385155091000754
0.1798237681633589,0.0008448045027224343,0.008467080449740856,0.00841001771648982,0.008402311910827786,0.06981556405818191,0.18386842073946333
0.18005226088021198,0.0008411162187900784,0.008457511726656345,0.008400519510479591,0.00839283090563692,0.06981337416672397,0.1838852591961827
0.18028075359706505,0.0008374364138847417,0.008447959222985125,0.008391037399485927,0.008383365962942622,0.06981119054335459,0.18390206664361566
0.1805092463139181,0.0008337648633742019,0.008438422768298558,0.008381571214435326,0.008373916914313802,0.06980901311697336,0.18391884344521223
0.18073773903077117,0.0008301013426262354,0.008428902192168006,0.008372120786254284,0.008364483591319367,0.0698068418164798,0.1839355899644224
0.18096623174762422,0.0008264456270086208,0.008419397324164836,0.008362685945869305,0.00835506582552823,0.06980467657077342,0.18395230656469622
0.1811947244644773,0.0008227974918891346,0.00840990799386041,0.00835326652420688,0.008345663448509295,0.06980251730875382,0.18396899360948368
0.18142321718133034,0.000819156712635555,0.008400434030826093,0.008343862352193516,0.008336276291831477,0.06980036395932049,0.18398565146223478
0.1816517098981834,0.0008155230646156586,0.008390975264633251,0.008334473260755707,0.008326904187063682,0.06979821645137299,0.18400228048639958
0.18188020261503646,0.0008118963231972238,0.008381531524853249,0.008325099080819954,0.008317546965774822,0.06979607471381086,0.18401888104542805
0.18210869533188953,0.0008082762637480271,0.008372102641057446,0.008315739643312751,0.008308204459533801,0.06979393867553364,0.18403545350277023
0.18233718804874258,0.0008046626616358468,0.008362688442817212,0.008306394779160604,0.008298876499909534,0.06979180826544087,0.18405199822187612
0.18256568076559565,0.0008010552922284595,0.008353288759703908,0.008297064319290006,0.008289562918470926,0.0697896834124321,0.18406851556619577
0.1827941734824487,0.0007974539308936436,0.008343903421288901,0.008287748094627458,0.00828026354678689,0.06978756404540684,0.18408500589917914
0.18302266619930177,0.0007938583529991754,0.008334532257143553,0.008278445936099459,0.008270978216426332,0.06978545009326466,0.18410146958427626
0.18325115891615484,0.0007902690359998041,0.008325175581030155,0.008269158154958078,0.008261707237260196,0.06978334167424924,0.18411790594599803
0.1834796516330079,0.0007870003384010343,0.008316050173279155,0.008260099800944281,0.008252664752987601,0.06978132355643171,0.18413384983177963
0.18370814434986096,0.0007837467202479318,0.008306945304207213,0.008251061826650313,0.008243642596815978,0.06977931332895482,0.1841497534066944
0.183936637066714,0.0007805080612176228,0.008297860875322142,0.008242044134364843,0.008234640671375765,0.06977731094884902,0.18416561687983674
0.18416512978356708,0.0007772842409872323,0.008288796788131747,0.008233046626376531,0.008225658879297399,0.06977531637314484,0.18418144046030105
0.18439362250042013,0.0007740751392338866,0.008279752944143837,0.008224069204974049,0.00821669712321132,0.06977332955887272,0.18419722435718175
0.1846221152172732,0.0007708806356347107,0.008270729244866222,0.008215111772446057,0.008207755305747964,0.06977135046306314,0.18421296877957322
0.18485060793412625,0.0007677006098668309,0.00826172559180671,0.008206174231081224,0.008198833329537768,0.0697693790427466,0.18422867393656991
0.18507910065097932,0.0007645349416073721,0.008252741886473106,0.00819725648316821,0.00818993109721117,0.06976741525495356,0.1842443400372662
0.18530759336783237,0.0007613835105334608,0.008243778030373223,0.008188358430995687,0.00818104851139861,0.06976545905671451,0.18425996729075647
0.18553608608468544,0.0007582461963222219,0.008234833925014867,0.008179479976852314,0.008172185474730524,0.0697635104050599,0.18427555590613515
0.1857645788015385,0.0007551228786507817,0.008225909471905846,0.008170621023026762,0.008163341889837352,0.06976156925702025,0.18429110609249666
0.18599307151839156,0.000752013437196265,0.00821700457255397,0.008161781471807692,0.008154517659349528,0.06975963556962601,0.18430661805893536
0.18622156423524464,0.0007489177516357981,0.008208119128467044,0.00815296122548377,0.008145712685897493,0.06975770929990768,0.1843220920145457
0.18645005695209768,0.0007458357016465069,0.00819925304115288,0.008144160186343664,0.008136926872111682,0.06975579040489571,0.18433752816842205
