Time (s): 0
38	A: 1. 
21	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
19	A: 1. H: 1. L: 1. 
Time (s): 0.0423893
18	A: 1. L: 1. 
38	A: 1. 
21	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
19	A: 1. H: 1. L: 1. 
Time (s): 0.0426478
18	A: 1. L: 1. 
38	A: 1. 
21	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
19	A: 1. H: 1. L: 1. 
Time (s): 0.0429062
18	A: 1. L: 1. 
38	A: 1. 
21	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
19	A: 1. H: 1. L: 1. 
Time (s): 0.0431647
19	A: 1. L: 1. 
36	A: 1. 
20	L: 1. 
16	H: 1. L: 1. 
39	H: 1. 
20	A: 1. H: 1. L: 1. 
Time (s): 0.0434232
19	A: 1. L: 1. 
36	A: 1. 
20	L: 1. 
16	H: 1. L: 1. 
39	H: 1. 
20	A: 1. H: 1. L: 1. 
Time (s): 0.0436816
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
20	L: 1. 
16	H: 1. L: 1. 
40	H: 1. 
Time (s): 0.0439401
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
20	L: 1. 
16	H: 1. L: 1. 
40	H: 1. 
Time (s): 0.0441986
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
20	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0444571
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
21	L: 1. 
16	H: 1. L: 1. 
40	H: 1. 
Time (s): 0.0447155
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
21	L: 1. 
16	H: 1. L: 1. 
40	H: 1. 
Time (s): 0.044974
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
21	L: 1. 
16	H: 1. L: 1. 
40	H: 1. 
Time (s): 0.0452325
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
20	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0454909
20	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
36	A: 1. 
20	L: 1. 
16	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0457494
21	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
36	A: 1. 
21	L: 1. 
15	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0460079
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
21	L: 1. 
14	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0462664
22	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
34	A: 1. 
20	L: 1. 
14	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0465248
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
21	L: 1. 
14	H: 1. L: 1. 
40	H: 1. 
Time (s): 0.0467833
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
20	L: 1. 
15	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0470418
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
20	L: 1. 
15	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0473002
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
20	L: 1. 
15	H: 1. L: 1. 
40	H: 1. 
Time (s): 0.0475587
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
20	L: 1. 
15	H: 1. L: 1. 
40	H: 1. 
Time (s): 0.0478172
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
19	L: 1. 
16	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0480757
21	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
34	A: 1. 
19	L: 1. 
15	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0483341
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
19	L: 1. 
16	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0485926
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
19	L: 1. 
16	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0488511
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
19	L: 1. 
16	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0491095
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
19	L: 1. 
16	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.049368
20	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
37	A: 1. 
20	L: 1. 
17	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0496265
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
19	L: 1. 
18	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.049885
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
19	L: 1. 
18	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0501434
20	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
37	A: 1. 
20	L: 1. 
17	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0504019
20	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
37	A: 1. 
19	L: 1. 
18	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0506604
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
20	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0509188
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
20	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0511773
19	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
37	A: 1. 
20	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0514358
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
19	L: 1. 
17	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0516943
20	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
36	A: 1. 
19	L: 1. 
17	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0519527
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
19	L: 1. 
16	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0522112
21	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
34	A: 1. 
18	L: 1. 
16	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0524697
21	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
34	A: 1. 
18	L: 1. 
16	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0527281
22	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
33	A: 1. 
18	L: 1. 
15	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0529866
22	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
34	A: 1. 
19	L: 1. 
15	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0532451
22	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
34	A: 1. 
19	L: 1. 
15	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0535036
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
20	L: 1. 
15	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.053762
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
20	L: 1. 
15	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0540205
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
19	L: 1. 
16	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.054279
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
18	L: 1. 
17	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0545374
22	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
35	A: 1. 
18	L: 1. 
17	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0547959
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
18	L: 1. 
17	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0550544
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
18	L: 1. 
17	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0553129
20	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
36	A: 1. 
17	L: 1. 
19	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0555713
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
16	L: 1. 
19	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0558298
22	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0560883
22	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0563467
22	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0566052
22	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0568637
22	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0571222
21	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
33	A: 1. 
16	L: 1. 
17	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0573806
20	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
34	A: 1. 
16	L: 1. 
18	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0576391
20	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
34	A: 1. 
17	L: 1. 
17	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0578976
20	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
34	A: 1. 
17	L: 1. 
17	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.058156
18	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
36	A: 1. 
18	L: 1. 
18	H: 1. L: 1. 
39	H: 1. 
Time (s): 0.0584145
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
18	L: 1. 
18	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.058673
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
17	L: 1. 
19	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0589315
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
17	L: 1. 
19	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0591899
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
17	L: 1. 
19	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0594484
19	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0597069
19	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
38	H: 1. 
Time (s): 0.0599653
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0602238
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0604823
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0607408
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0609992
20	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
37	H: 1. 
Time (s): 0.0612577
20	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
36	A: 1. 
17	L: 1. 
19	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0615162
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0617746
21	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
35	A: 1. 
17	L: 1. 
18	H: 1. L: 1. 
36	H: 1. 
Time (s): 0.0620331
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
17	L: 1. 
19	H: 1. L: 1. 
34	H: 1. 
Time (s): 0.0622916
22	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
36	A: 1. 
18	L: 1. 
18	H: 1. L: 1. 
35	H: 1. 
Time (s): 0.0625501
23	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
17	H: 1. L: 1. 
18	L: 1. 
35	A: 1. 
35	H: 1. 
Time (s): 0.0628085
22	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
17	H: 1. L: 1. 
17	L: 1. 
34	A: 1. 
36	H: 1. 
Time (s): 0.063067
22	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
17	H: 1. L: 1. 
17	L: 1. 
34	A: 1. 
36	H: 1. 
Time (s): 0.0633255
22	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
17	H: 1. L: 1. 
17	L: 1. 
34	A: 1. 
36	H: 1. 
Time (s): 0.0635839
22	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
17	H: 1. L: 1. 
16	L: 1. 
33	A: 1. 
36	H: 1. 
Time (s): 0.0638424
23	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
16	H: 1. L: 1. 
16	L: 1. 
32	A: 1. 
36	H: 1. 
Time (s): 0.0641009
22	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
17	H: 1. L: 1. 
16	L: 1. 
33	A: 1. 
36	H: 1. 
Time (s): 0.0643594
23	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
17	H: 1. L: 1. 
17	L: 1. 
34	A: 1. 
35	H: 1. 
Time (s): 0.0646178
24	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
18	H: 1. L: 1. 
15	L: 1. 
33	A: 1. 
33	H: 1. 
Time (s): 0.0648763
24	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
18	H: 1. L: 1. 
16	L: 1. 
34	A: 1. 
33	H: 1. 
Time (s): 0.0651348
16	A: 1. L: 1. 
34	A: 1. 
32	H: 1. 
16	L: 1. 
18	H: 1. L: 1. 
25	A: 1. H: 1. L: 1. 
Time (s): 0.0653932
16	A: 1. L: 1. 
36	A: 1. 
32	H: 1. 
16	L: 1. 
20	H: 1. L: 1. 
23	A: 1. H: 1. L: 1. 
Time (s): 0.0656517
17	A: 1. L: 1. 
36	A: 1. 
31	H: 1. 
14	L: 1. 
22	H: 1. L: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0659102
17	A: 1. L: 1. 
36	A: 1. 
31	H: 1. 
14	L: 1. 
22	H: 1. L: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0661687
17	A: 1. L: 1. 
21	H: 1. L: 1. 
15	L: 1. 
36	A: 1. 
32	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0664271
17	A: 1. L: 1. 
21	H: 1. L: 1. 
15	L: 1. 
36	A: 1. 
32	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0666856
17	A: 1. L: 1. 
22	H: 1. L: 1. 
15	L: 1. 
37	A: 1. 
32	H: 1. 
21	A: 1. H: 1. L: 1. 
Time (s): 0.0669441
17	A: 1. L: 1. 
24	H: 1. L: 1. 
13	L: 1. 
37	A: 1. 
30	H: 1. 
21	A: 1. H: 1. L: 1. 
Time (s): 0.0672025
16	A: 1. L: 1. 
24	H: 1. L: 1. 
13	L: 1. 
37	A: 1. 
29	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.067461
16	A: 1. L: 1. 
24	H: 1. L: 1. 
13	L: 1. 
37	A: 1. 
29	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0677195
17	A: 1. L: 1. 
24	H: 1. L: 1. 
12	L: 1. 
36	A: 1. 
29	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.067978
17	A: 1. L: 1. 
23	H: 1. L: 1. 
13	L: 1. 
36	A: 1. 
30	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0682364
15	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
29	H: 1. 
23	A: 1. H: 1. L: 1. 
Time (s): 0.0684949
15	A: 1. L: 1. 
24	H: 1. L: 1. 
14	L: 1. 
38	A: 1. 
29	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0687534
15	A: 1. L: 1. 
23	H: 1. L: 1. 
15	L: 1. 
38	A: 1. 
30	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0690118
16	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
30	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0692703
16	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
30	H: 1. 
22	A: 1. H: 1. L: 1. 
Time (s): 0.0695288
16	A: 1. L: 1. 
24	H: 1. L: 1. 
14	L: 1. 
38	A: 1. 
30	H: 1. 
21	A: 1. H: 1. L: 1. 
Time (s): 0.0697872
16	A: 1. L: 1. 
24	H: 1. L: 1. 
14	L: 1. 
38	A: 1. 
30	H: 1. 
21	A: 1. H: 1. L: 1. 
Time (s): 0.0700457
17	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
31	H: 1. 
21	A: 1. H: 1. L: 1. 
Time (s): 0.0703042
17	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
31	H: 1. 
21	A: 1. H: 1. L: 1. 
Time (s): 0.0705627
19	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
33	H: 1. 
19	A: 1. H: 1. L: 1. 
Time (s): 0.0708211
19	A: 1. L: 1. 
23	H: 1. L: 1. 
15	L: 1. 
38	A: 1. 
34	H: 1. 
18	A: 1. H: 1. L: 1. 
Time (s): 0.0710796
18	A: 1. L: 1. 
23	H: 1. L: 1. 
16	L: 1. 
39	A: 1. 
34	H: 1. 
18	A: 1. H: 1. L: 1. 
Time (s): 0.0713381
19	A: 1. L: 1. 
23	H: 1. L: 1. 
15	L: 1. 
38	A: 1. 
34	H: 1. 
18	A: 1. H: 1. L: 1. 
Time (s): 0.0715965
19	A: 1. L: 1. 
23	H: 1. L: 1. 
15	L: 1. 
38	A: 1. 
34	H: 1. 
18	A: 1. H: 1. L: 1. 
Time (s): 0.071855
18	A: 1. L: 1. 
24	H: 1. L: 1. 
16	L: 1. 
40	A: 1. 
34	H: 1. 
17	A: 1. H: 1. L: 1. 
Time (s): 0.0721135
18	A: 1. L: 1. 
24	H: 1. L: 1. 
16	L: 1. 
40	A: 1. 
34	H: 1. 
17	A: 1. H: 1. L: 1. 
Time (s): 0.072372
17	A: 1. L: 1. 
23	H: 1. L: 1. 
16	L: 1. 
39	A: 1. 
33	H: 1. 
19	A: 1. H: 1. L: 1. 
Time (s): 0.0726304
18	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
24	H: 1. L: 1. 
15	L: 1. 
39	A: 1. 
33	H: 1. 
Time (s): 0.0728889
18	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
24	H: 1. L: 1. 
15	L: 1. 
39	A: 1. 
33	H: 1. 
Time (s): 0.0731474
18	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
24	H: 1. L: 1. 
15	L: 1. 
39	A: 1. 
33	H: 1. 
Time (s): 0.0734058
18	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
24	H: 1. L: 1. 
15	L: 1. 
39	A: 1. 
33	H: 1. 
Time (s): 0.0736643
18	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
24	H: 1. L: 1. 
15	L: 1. 
39	A: 1. 
33	H: 1. 
Time (s): 0.0739228
18	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
24	H: 1. L: 1. 
15	L: 1. 
39	A: 1. 
33	H: 1. 
Time (s): 0.0741813
17	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
24	H: 1. L: 1. 
15	L: 1. 
39	A: 1. 
34	H: 1. 
Time (s): 0.0744397
17	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
23	H: 1. L: 1. 
17	L: 1. 
40	A: 1. 
35	H: 1. 
Time (s): 0.0746982
18	A: 1. H: 1. L: 1. 
16	A: 1. L: 1. 
23	H: 1. L: 1. 
18	L: 1. 
41	A: 1. 
34	H: 1. 
Time (s): 0.0749567
18	A: 1. H: 1. L: 1. 
16	A: 1. L: 1. 
23	H: 1. L: 1. 
18	L: 1. 
41	A: 1. 
34	H: 1. 
Time (s): 0.0752151
17	A: 1. H: 1. L: 1. 
16	A: 1. L: 1. 
24	H: 1. L: 1. 
18	L: 1. 
42	A: 1. 
34	H: 1. 
Time (s): 0.0754736
16	A: 1. H: 1. L: 1. 
16	A: 1. L: 1. 
25	H: 1. L: 1. 
18	L: 1. 
43	A: 1. 
34	H: 1. 
Time (s): 0.0757321
15	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
25	H: 1. L: 1. 
18	L: 1. 
43	A: 1. 
35	H: 1. 
Time (s): 0.0759906
15	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
25	H: 1. L: 1. 
18	L: 1. 
43	A: 1. 
35	H: 1. 
Time (s): 0.076249
16	A: 1. H: 1. L: 1. 
17	A: 1. L: 1. 
24	H: 1. L: 1. 
18	L: 1. 
42	A: 1. 
35	H: 1. 
Time (s): 0.0765075
16	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
23	H: 1. L: 1. 
18	L: 1. 
41	A: 1. 
36	H: 1. 
Time (s): 0.076766
16	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
23	H: 1. L: 1. 
18	L: 1. 
41	A: 1. 
36	H: 1. 
Time (s): 0.0770244
16	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
23	H: 1. L: 1. 
17	L: 1. 
40	A: 1. 
36	H: 1. 
Time (s): 0.0772829
17	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
23	H: 1. L: 1. 
17	L: 1. 
40	A: 1. 
35	H: 1. 
Time (s): 0.0775414
18	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
22	H: 1. L: 1. 
17	L: 1. 
39	A: 1. 
35	H: 1. 
Time (s): 0.0777999
18	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
21	H: 1. L: 1. 
18	L: 1. 
39	A: 1. 
36	H: 1. 
Time (s): 0.0780583
18	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
21	H: 1. L: 1. 
18	L: 1. 
39	A: 1. 
36	H: 1. 
Time (s): 0.0783168
17	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
22	H: 1. L: 1. 
18	L: 1. 
40	A: 1. 
36	H: 1. 
Time (s): 0.0785753
17	A: 1. H: 1. L: 1. 
18	A: 1. L: 1. 
22	H: 1. L: 1. 
18	L: 1. 
40	A: 1. 
36	H: 1. 
Time (s): 0.0788337
16	A: 1. H: 1. L: 1. 
19	A: 1. L: 1. 
22	H: 1. L: 1. 
18	L: 1. 
40	A: 1. 
37	H: 1. 
Time (s): 0.0790922
15	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
22	H: 1. L: 1. 
17	L: 1. 
39	A: 1. 
38	H: 1. 
Time (s): 0.0793507
16	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
23	H: 1. L: 1. 
16	L: 1. 
39	A: 1. 
36	H: 1. 
Time (s): 0.0796092
16	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
24	H: 1. L: 1. 
15	L: 1. 
39	A: 1. 
35	H: 1. 
Time (s): 0.0798676
16	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
25	H: 1. L: 1. 
14	L: 1. 
39	A: 1. 
34	H: 1. 
Time (s): 0.0801261
15	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
25	H: 1. L: 1. 
15	L: 1. 
40	A: 1. 
35	H: 1. 
Time (s): 0.0803846
15	A: 1. H: 1. L: 1. 
21	A: 1. L: 1. 
25	H: 1. L: 1. 
14	L: 1. 
39	A: 1. 
35	H: 1. 
Time (s): 0.080643
16	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
25	H: 1. L: 1. 
14	L: 1. 
39	A: 1. 
34	H: 1. 
Time (s): 0.0809015
16	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
24	H: 1. L: 1. 
15	L: 1. 
39	A: 1. 
35	H: 1. 
Time (s): 0.08116
17	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
24	H: 1. L: 1. 
14	L: 1. 
38	A: 1. 
34	H: 1. 
Time (s): 0.0814185
17	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
25	H: 1. L: 1. 
13	L: 1. 
38	A: 1. 
33	H: 1. 
Time (s): 0.0816769
17	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
25	H: 1. L: 1. 
13	L: 1. 
38	A: 1. 
33	H: 1. 
Time (s): 0.0819354
18	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
34	H: 1. 
Time (s): 0.0821939
18	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
34	H: 1. 
Time (s): 0.0824523
18	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
34	H: 1. 
Time (s): 0.0827108
18	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
23	H: 1. L: 1. 
14	L: 1. 
37	A: 1. 
34	H: 1. 
Time (s): 0.0829693
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
22	H: 1. L: 1. 
14	L: 1. 
36	A: 1. 
34	H: 1. 
Time (s): 0.0832278
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
22	H: 1. L: 1. 
14	L: 1. 
36	A: 1. 
34	H: 1. 
Time (s): 0.0834862
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
34	H: 1. 
14	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.0837447
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
34	H: 1. 
14	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.0840032
19	A: 1. H: 1. L: 1. 
20	A: 1. L: 1. 
36	A: 1. 
34	H: 1. 
14	L: 1. 
22	H: 1. L: 1. 
Time (s): 0.0842616
